audio_file|text|speaker_name
excitement/excitement_012.wav|de kérem szépen-- elveszted. Így van. Bowen mérnök tervei szerint épült, és az Eiffel is egy picit benne volt, akár Tanács Adónak, akár nem, de benne volt. Franciák voltak.|vago
question/question_030.wav|oly régen ebben a székben, hogy ilyen zömök falak, ilyen legömbölyített, mondjuk szamárháthívszerű öhm ablakfeje- fejezetek.|vago
neutral/neutral_002.wav|tulajdonképpen elfogyott a gótikára, ugye? De vannak, akik meg arra emlékeznek, hogy|vago
neutral/neutral_003.wav|Tony Curtis, Woody Allen|vago
question/question_031.wav|nem volt az aradi vértanúk egyike?|vago
question/question_032.wav|Minek a művészetéről írt nagyszabású zeneművet Johann Sebastian Bach?|vago
neutral/neutral_006.wav|A fuga, a kantáta, a szvit|vago
neutral/neutral_007.wav|átlátok ám magán. Itt a tizenegyedik. Hárommillióért, tessék.|vago
neutral/neutral_008.wav|Parsifál, Gawain, Cid|vago
tension/tension_020.wav|Nem megy el. Megmondja. Jaj ne vacakoljon már. De Belga meg francia meg nagyon hasonlít. Ezt nem tudom szétválasztani. Sándor azt csinál, amit akar. Én nagyon csalódott leszek.|vago
question/question_033.wav|Nem, azzal nem szerezne örömet, ha elpukná. Azzal szerezne örömet, ha megnyerné. Nem éri meg?|vago
neutral/neutral_011.wav|hittem, hogy végigmegy. Azért nem különösebben nehéz|vago
long/speaker1_0001_Mondok_egy_nagyon_érdekeset_A_Vetélkedő.wav|Mondok egy nagyon érdekeset. A Vetélkedő az egy olyan műfaj, hogy általában a műsorvezető mindig tudja a választ. Hát|vago
long/speaker1_0002_persze_Van_egy_kivétel_a_Legyen_Ön_is_.wav|persze. Van egy kivétel, a Legyen Ön is Milliomos!, ahol ezt megtiltották. Az a volt a koncepció, hogy a műsorvezető se|vago
short/speaker1_0003_tudja_és_ezt_ellenőrizték.wav|tudja, és ezt ellenőrizték|vago
long/speaker1_0004_a_licencadók_ott_voltak_a_felvételen.wav|a licencadók, ott voltak a felvételen... Mondok egy érdekeset, ezt nem tudom, hogy tudja-e, hogy be|vago
short/speaker1_0005_voltunk_biztosítva_a_nagy_nyeremények_es.wav|voltunk biztosítva a nagy nyeremények esetére.|vago
long/speaker1_0006_Tehát_a_biztosító_jót_állt_bizonyíték--.wav|Tehát a biztosító jót állt, bizonyíték-- nem tudom a részleteket. Ha valaki elviszi a negyven milliót, akkor a biztosító|vago
long/speaker1_0007_ennek_egy_részét_összefedezte_Ott_ült_a.wav|ennek egy részét összefedezte. Ott ült a biztosítóember is, hogy nehogy én össze tudjak játszani a játékkal.|vago
long/speaker1_0008_Így_van_De_ott_ült_és_nézte_Fegyveres_.wav|Így van. De ott ült és nézte. Fegyveres őrök vigyázták, még egyszer mondom. Fegyveres őrök vigyázták a|vago
long/speaker1_0009_számítógéptermet_ahova_be_volt_táplálva.wav|számítógéptermet, ahova be volt táplálva mit tudom én harminc vagy ötvenezer kérdés. Gombnyomásra kijött tizenöt|vago
long/speaker1_0010_kérdés_és_az_került_a_mindkettő_monitor.wav|kérdés, és az került a mindkettő monitorjára. De ha én tudtam volna a választ, ha én|vago
long/speaker1_0011_indokolatlanul_vagy_váratlanul_tudtam_vo.wav|indokolatlanul vagy váratlanul tudtam volna a választ, és akkor én tudtam volna segíteni a játékosnak. Ezt akarták ők megelőzni, mert nagyon sok pénz forgott|vago
long/speaker1_0012_kockán_Hát_igen_néha_tudtam_a_választ.wav|kockán. Hát igen, néha tudtam a választ, néha meg azt hittem, hogy az a válasz és nem az volt.|vago
long/speaker1_0013_Én_meg_köszönöm_a_meghívást_és_máris_egy.wav|Én meg köszönöm a meghívást és máris egy kis helyreigazítást hadd tegyek! Sose voltam kvízprofesszor. Ez úgy törté-- van|vago
long/speaker1_0014_ennek_egy_története_hogy_amikor_a_Legye.wav|ennek egy története, hogy amikor a Legyen Ön is Milliomos! Felvételén, az első felvételén túl voltunk, kimentünk a|vago
long/speaker1_0015_stúdióból_Otthon_megnéztem_az_adást_és.wav|stúdióból. Otthon megnéztem az adást, és hallom, [köhög] hogy a narrátor azt mondja, aki soha nem hiányoz-- mindegy.|vago
long/speaker1_0016_Vágó_ilyen--_kvízprofesszor_És_én_rögtö.wav|Vágó ilyen-- kvízprofesszor. És én rögtön mondtam, van is ennek nyoma írásban. Rögtön mondtam a producernek, hogy ezt soha többet ne tegye.|vago
long/speaker1_0017_Ennek_a_szakmának_amit_akkor_én_éppen_b.wav|Ennek a szakmának, amit akkor én éppen betöltöttem, a kvízmester a nemzetközileg elfogadott neve. Tehát a kvízmester lehet,|vago
medium/speaker1_0018_ez_a_beosztás_kvízprofesszor_ne_legyen.wav|ez a beosztás, kvízprofesszor ne legyen. Azóta állandóan olyanokat olvasok, hogy|vago
long/speaker1_0019_aki_kvízprofesszornak_hivatja_magát_Soh.wav|aki kvízprofesszornak hivatja magát. Soha nem hívattam magam, sőt-- bocsánatot kérek--|vago
medium/speaker1_0020_Ezt_nem_akartam_Nekem_ne_hízelegjenek_m.wav|Ezt nem akartam. Nekem ne hízelegjenek magával a titulussal.|vago
question/speaker1_0021_Mennyi_időnk_van_nevet.wav|Mennyi időnk van? [nevet]|vago
short/speaker1_0022_Iparkodni_fogok_Szóval_a_helyzet_az_ho.wav|Iparkodni fogok. Szóval a helyzet az, hogy|vago
medium/speaker1_0023_én_amióta_az_eszemet_tudom_azóta_a_közé.wav|én amióta az eszemet tudom, azóta a közélet iránt érdeklődöm.|vago
long/speaker1_0024_Ennél_többet_is_tettem_volna_hogyha_eng.wav|Ennél többet is tettem volna, hogyha engedte volna a Közszolgálati Televízió, akkor úgy hívták, hogy Magyar Televízió.|vago
long/speaker1_0025_Nem_engedte_Tehát_ott_az_volt_az_állásp.wav|Nem engedte. Tehát ott az volt az álláspont, amíg én ott dolgoztam, hogy a televízió alkalmazottja ne foglaljon|vago
medium/speaker1_0026_állást_semmiben_Onnan_elmentem_két_egy.wav|állást semmiben. Onnan elmentem két, egymás után|vago
short/speaker1_0027_két_kereskedelmi_televízióba_Ott_sem_sz.wav|két kereskedelmi televízióba. Ott sem szerették. Hiszen|vago
medium/speaker1_0028_nem_tudom_hogy_tapasztalták_e_már_hogy.wav|nem tudom, hogy tapasztalták e már, hogy ha egy közszolgá-- ha egy kereskedelmi|vago
long/speaker1_0029_valamelyik_alkalmazott_kifejti_a_vélemén.wav|valamelyik alkalmazott kifejti a véleményét jobbra vagy balra, előre vagy hátra, akkor a fe-- legalább a nézők felét|vago
medium/speaker1_0030_elveszíti_Tehát_a_kereskedelmi_televízi.wav|elveszíti. Tehát a kereskedelmi televízió saját|vago
medium/speaker1_0031_üzleti_érdekéből_nem_szerette_hogyha_po.wav|üzleti érdekéből nem szerette, hogyha politizálnak az alkalmazottai. Én ennek|vago
medium/speaker1_0032_ellenére_1990-től_1990-től_minden_kampá.wav|ellenére 1990-től, 1990-től minden kampányban részt vettem.|vago
medium/speaker1_0033_Azzal_a_feltétellel_hogy_országos_médiá.wav|Azzal a feltétellel, hogy országos médiába ez nem kerülhet. Tehát se az éppen aktuális|vago
medium/speaker1_0034_hazai_televíziócsatorna_se_az_országos_.wav|hazai televíziócsatorna, se az országos médium nem adhatott hírt arról, hogy én|vago
medium/speaker1_0035_bármelyik_párt_mellett_kampányoltam_voln.wav|bármelyik párt mellett kampányoltam volna. Úgyhogy ez történt. Minden|vago
long/speaker1_0036_kampányt_végigcsináltam_de_politikai_mű.wav|kampányt végigcsináltam, de politikai műsorban soha nem vettem részt. Tehát akkor, amikor engem azzal|vago
long/speaker1_0037_próbálnak_ostorozni_hogy_nahát_feltűni.wav|próbálnak ostorozni, hogy nahát, feltűnik a Vágó a DK tévében, hogy lesz, hogy eddig azt játszotta, hogy ő pártatlan. Nem|vago
medium/speaker1_0038_játszottam_Hanem_ez_volt_az_előírás_ho.wav|játszottam. Hanem ez volt az előírás, hogy én nem politizálhatok. Most viszont|vago
long/speaker1_0039_politizálhatok_Tehát_röviden_ennyi_hog.wav|politizálhatok. Tehát röviden ennyi, hogy a vége felé már olyan szerződést kötöttem a munkaadóimmal, hogy|vago
long/speaker1_0040_engem_engedni_fognak_kampányolni_engedn.wav|engem engedni fognak kampányolni, engedni fognak más területen öhm véleményt|vago
long/speaker1_0041_alkotni_Jó_Adásban_sohaIgen_ezt_a_sz.wav|alkotni. Jó? Adásban soha!Igen, ezt a szerződést mindenki aláírta, úgyhogy én ki is használtam az|vago
long/speaker1_0042_alkalmat_És_volt_egy_Playboy_interjú_.wav|alkalmat. És volt egy Playboy interjú, [nevet] ahol én elmondtam, hogy miről mit gondolok. És akkor vége lett az én|vago
medium/speaker1_0043_státuszomnak_ami_a_legnépszerűbb_Nem_t.wav|státuszomnak, ami a legnépszerűbb. Nem televíziós, hanem legnépszerűbb közéleti szereplő|vago
long/speaker1_0044_voltam_Tudtam_hogy_ennek_vége_lesz_és.wav|voltam. Tudtam, hogy ennek vége lesz, és vállaltam, mert úgy gondoltam, hogy ha nem|vago
long/speaker1_0045_tudom_elmondani_mert-mert_néha_hallok_h.wav|tudom elmondani, mert-mert néha hallok híreket, néha hallok intézkedéseket is, és felforr bennem minden. Ha nem tudom|vago
medium/speaker1_0046_kiadni_magamból_akkor_az_megfekszí_a_gy.wav|kiadni magamból, akkor az megfekszí a gyomromat, és az az egészségre káros.|vago
medium/speaker1_0047_Igen_Szóval_a_lelkemnek_biztos_hogy_jó.wav|Igen. Szóval a lelkemnek biztos, hogy jót tett, minden egyébnek kevésbé.|vago
long/speaker1_0048_De_mi_a_fontos_A_minden_egyéb_vagy_a_va.wav|De mi a fontos? A minden egyéb vagy a vagy a lelki béke? Én lelki békében vagyok, és hát húzom a hátrányait annak, hogy ennek ez az ára.|vago
medium/speaker1_0049_Nem_merem_leírni_a_Facebookon_én_elég_i.wav|Nem merem leírni a Facebookon, én elég intenzív életet élek a Facebookon.|vago
short/speaker1_0050_Nem_merem_leírni_azt_a_mondatot_amit_mo.wav|Nem merem leírni azt a mondatot, amit most el fogok mondani.|vago
short/speaker1_0051_Veszek_egy_mély_levegőt.wav|Veszek egy mély levegőt.|vago
medium/speaker1_0052_És_a_következőképpen_Én_nagyon_élvezem.wav|És a következőképpen. Én nagyon élvezem, amikor azok gyűlölködnek velem|vago
long/speaker1_0053_szemben_akiket_én_magam_nem_szeretek_E.wav|szemben, akiket én magam nem szeretek. Ezt durvábban is ki tudnám fejezni. Tehát imádom, amikor gyűlölnek azok, akiket én|vago
short/speaker1_0054_megvetek_Vannak_ilyenek.wav|megvetek. Vannak ilyenek.|vago
medium/speaker1_0055_És_mivel_egy_nagyon_polarizált_társadalo.wav|És mivel egy nagyon polarizált társadalomban élünk, tehát középen állni nagyon nehéz.|vago
short/speaker1_0056_Nagyon_nehéz_Ez_egy_olyan_ez_most_egy_.wav|Nagyon nehéz. Ez egy olyan, ez most egy olyan ország|vago
medium/speaker1_0057_és_olyan_történelmi_szakasz_ahol_nagyon.wav|és olyan történelmi szakasz, ahol nagyon nehéz|vago
medium/speaker1_0058_szívem_szerint_azt_mondanám_nem_lehet_k.wav|szívem szerint azt mondanám, nem lehet középen állni. Tehát vagy demokrácia, vagy illiberalizmus.|vago
long/speaker1_0059_mezsgye_És_én_azt_hiszem_hogy_ha_én_ez.wav|mezsgye. És én azt hiszem, hogy ha én ezt elmondhatom, ha arról az oldalról engem olyan intenzíven, intenzíven támadnak, ahogy én ezt tapasztalom.|vago
short/speaker1_0060_Hát_mondjuk_a_nácikat_nem_szeretem.wav|Hát mondjuk a nácikat nem szeretem.|vago
medium/speaker1_0061_Nem_csak_a_nácik_támadnak_Elsősorban_rá.wav|Nem csak a nácik támadnak. Elsősorban rájuk gondolok, amikor ezt írom.|vago
medium/speaker1_0062_Barát_nem_Nagyon_büszke_vagyok_rá_hogy.wav|Barát nem. Nagyon büszke vagyok rá, hogy barát, minden barátom megmaradt.|vago
medium/speaker1_0063_Egy_kettő_talán_más_okokból_vagy_más_o.wav|Egy, kettő, talán más okokból vagy más okokból is. [köhög] Egy kicsit|vago
short/speaker1_0064_ritkábban_látjuk_egymást_Igen_ilyen_va.wav|ritkábban látjuk egymást. Igen, ilyen van.|vago
long/speaker1_0065_Az_hogy_hogy_hogy_sokkal_többen_vannak.wav|Az, hogy, hogy hogy sokkal többen vannak, akik engem nem szeretnek. Akkor is voltak, akik nem szerettek, amikor,|vago
long/speaker1_0066_ennek_a_pályának_a_közkedvelt_figurája_v.wav|ennek a pályának a közkedvelt figurája voltam. Ők most megszaporodtak, ez kétségtelen. De erről az előbb elmondtam a|vago
short/speaker1_0067_véleményemet_hogy_nem_bánom.wav|véleményemet, hogy nem bánom.|vago
long/speaker1_0068_Valószínűleg_igen_Valószínű_Ugye_beszé.wav|Valószínűleg igen. Valószínű. Ugye beszéltünk már arról, hogy én mélységesen igazságtalannak tartom|vago
long/speaker1_0069_azt_a_beállítást_amit_2006-ban_kezdett_.wav|azt a beállítást, amit 2006-ban kezdett a Fidesz, és gyakorlatilag elterjedt nemcsak a fideszesek körében, hanem még az|vago
medium/speaker1_0070_ellenzék_körében_is_köhög_Ez_az_úgyne.wav|ellenzék körében is. [köhög] Ez az úgynevezett Gyurcsány-fóbia. Én ezt|vago
long/speaker1_0071_indokolatlannak_tartottam_sőt_én_a_Gyu.wav|indokolatlannak tartottam, sőt, én a Gyurcsányban látok egy csomó olyan liberális vonást is, ami az én számomra nagyon fontos.|vago
long/speaker1_0072_Alapvetően_természetesen_baloldali_de_e.wav|Alapvetően természetesen baloldali, de ez a baloldali liberális, ez nekem, ez nekem nagyon smakkol. A többi pártról ezt nem|vago
short/speaker1_0073_tudtam_volna_elmondani.wav|tudtam volna elmondani.|vago
long/speaker1_0074_nevet_Szóval_az_történt_hogy_2010-ben.wav|[nevet] Szóval az történt, hogy 2010-ben, ugye akkor már nyilvánvaló volt, hogy én hogyan gondolkodom. [ő]|vago
medium/speaker1_0075_Májusban_jött_az_Orbán-kormány_november.wav|Májusban jött az Orbán-kormány, novemberben már ki is rúgtak a TV2-től.|vago
long/speaker1_0076_Nem_nagyon_tudtam_hova_tenni_de_különbö.wav|Nem nagyon tudtam hova tenni, de különböző sejtéseim voltak. Azt gondoltam, hogy ennek politikai okai|vago
medium/speaker1_0077_És_én_ennek_hangot_is_adtal_aminek_köve.wav|És én ennek hangot is adtal, aminek következménye a TV2 engem beperelt,|vago
long/speaker1_0078_hogy_én_miért_hozom_őket_Miért_keltem_a.wav|hogy én miért hozom őket. Miért keltem azt a látszatot, hogy ők a jobboldalra, Fidesz holttudvarába kerültek? Ezt ma már|vago
long/speaker1_0079_nem_kérnék_ki_magam--_maguknak_gondolom.wav|nem kérnék ki magam-- maguknak, gondolom. A dolognak az a lényege, hogy természetesen elvesztettem azt a bevételt, ami ezzel együtt járt.|vago
long/speaker1_0080_fél_perc_lesz_Az_elején_még_a_műsorszer.wav|fél perc lesz. Az elején még a műsorszervezők, akik különböző helyszíneken vetélkedőket vagy, vagy, mit|vago
long/speaker1_0081_tudom_én_önkormányzati_ünnepségeket_szer.wav|tudom én önkormányzati ünnepségeket szerveztek. Kérdezték, hogy én ráérek-e, vállalnám-e. Mondtam, nincs munkám.|vago
long/speaker1_0082_Boldogan_Így_könnyű_Na_most_az_egyik_l.wav|Boldogan. Így könnyű. Na most az egyik legnagyobb magyar céggel meg is állapodtunk egészen addig, de-de nem|vago
medium/speaker1_0083_aláírásig_amíg_jött_egy_email_és_az.wav|aláírásig, amíg jött egy email, és az,|vago
medium/speaker1_0084_az_állt_benne_hogy_a_megrendelő_köszönj.wav|az állt benne, hogy a megrendelő köszönjük Vágó úr az|vago
long/speaker1_0085_együttműködési_hajlandóságát_de_a_a_a.wav|együttműködési hajlandóságát, de a, a, a cég vezetői mással képzelik el|vago
